SettlementDate,SettlementPeriod,1,2,3,4,5,6,7,8,9
06/11/2021,35,33,92,62,149,80,80,84,42,95
06/11/2021,36,33,92,63,146,80,80,84,42,95
06/11/2021,37,33,92,63,141,80,80,84,42,95
06/11/2021,38,33,92,62,137,80,80,84,42,95
06/11/2021,39,33,92,61,140,80,80,84,42,96
06/11/2021,40,33,92,61,133,79,79,84,42,95
06/11/2021,41,33,92,58,124,80,80,84,42,96
06/11/2021,42,33,92,57,123,79,79,90,45,95
06/11/2021,43,33,92,57,123,79,79,84,42,95
06/11/2021,44,32,92,56,126,79,79,84,42,95
06/11/2021,45,31,92,55,133,79,79,84,42,94
06/11/2021,46,30,92,54,138,79,79,84,42,94
06/11/2021,47,27,92,60,134,79,79,84,42,94
06/11/2021,48,26,92,59,128,79,79,84,42,95
07/11/2021,1,21,92,60,142,79,79,84,42,95
07/11/2021,2,18,92,62,139,78,78,84,42,95
07/11/2021,3,17,92,62,131,77,77,84,42,95
07/11/2021,4,18,92,61,127,75,75,84,42,95
07/11/2021,5,19,92,62,131,72,72,84,42,96
07/11/2021,6,20,92,62,128,69,69,84,42,96
07/11/2021,7,21,92,61,131,64,64,84,42,96
07/11/2021,8,28,92,60,147,62,62,84,42,96
07/11/2021,9,28,92,58,145,63,63,84,42,96
07/11/2021,10,15,92,57,146,62,62,84,42,96
07/11/2021,11,14,92,54,143,63,63,84,42,95
07/11/2021,12,14,92,48,141,67,67,84,42,95
07/11/2021,13,14,92,53,138,65,65,84,42,95
07/11/2021,14,15,92,49,136,69,69,84,42,95
07/11/2021,15,15,92,51,136,68,68,84,42,95
07/11/2021,16,15,92,43,126,70,70,84,42,95
07/11/2021,17,16,92,35,122,69,69,84,42,95
07/11/2021,18,16,92,34,119,69,69,84,42,95
07/11/2021,19,17,91,32,120,69,69,84,42,95
07/11/2021,20,19,92,32,116,69,69,84,42,96
07/11/2021,21,18,91,27,121,70,70,84,42,96
07/11/2021,22,17,92,32,122,72,72,84,42,96
07/11/2021,23,16,91,47,124,73,73,84,42,96
07/11/2021,24,16,91,53,125,75,75,84,42,96
07/11/2021,25,16,90,47,120,76,76,84,42,96
07/11/2021,26,15,88,53,117,76,76,84,42,96
07/11/2021,27,16,86,54,111,79,79,84,42,96
07/11/2021,28,16,84,54,94,76,76,84,42,96
07/11/2021,29,21,82,40,92,73,73,84,42,95
07/11/2021,30,28,79,40,85,69,69,84,42,94
07/11/2021,31,32,77,42,79,65,65,84,42,93
07/11/2021,32,33,75,47,73,60,60,84,42,91
07/11/2021,33,34,73,38,66,57,57,84,42,88
07/11/2021,34,33,70,35,59,54,54,84,42,86
07/11/2021,35,32,68,33,50,51,51,84,42,78
07/11/2021,36,31,67,31,45,51,51,82,41,78
07/11/2021,37,29,66,25,38,51,51,82,41,70
07/11/2021,38,26,63,24,33,51,51,82,41,67
07/11/2021,39,22,59,18,31,50,50,82,41,67
07/11/2021,40,19,55,23,29,51,51,80,40,61
07/11/2021,41,15,51,13,26,48,48,78,39,63
07/11/2021,42,12,47,11,24,44,44,76,38,61
07/11/2021,43,10,41,15,22,49,49,74,37,59
07/11/2021,44,8,33,16,20,48,48,76,38,62
07/11/2021,45,7,26,12,22,47,47,58,29,61
07/11/2021,46,6,20,10,21,43,43,52,26,59
07/11/2021,47,5,16,6,16,40,40,58,29,58
07/11/2021,48,4,12,4,17,35,35,42,21,56
08/11/2021,1,4,9,2,12,30,30,34,17,56
08/11/2021,2,3,8,2,12,26,26,32,16,51
08/11/2021,3,2,5,2,6,26,26,32,16,39
08/11/2021,4,2,5,2,6,25,25,22,11,35
08/11/2021,5,1,4,2,3,25,25,20,10,27
08/11/2021,6,2,10,2,3,24,24,20,10,25
08/11/2021,7,2,9,2,5,21,21,20,10,27
08/11/2021,8,2,9,1,4,18,18,12,6,28
08/11/2021,9,2,9,1,7,16,16,6,3,25
08/11/2021,10,3,10,0,7,13,13,10,5,25
08/11/2021,11,3,12,1,14,11,11,14,7,23
08/11/2021,12,5,15,1,16,10,10,10,5,23
08/11/2021,13,6,14,2,26,8,8,14,7,17
08/11/2021,14,8,18,2,33,4,4,14,7,10
08/11/2021,15,11,24,4,39,3,3,8,4,7
08/11/2021,16,15,32,4,37,3,3,4,2,4
08/11/2021,17,18,29,5,37,3,3,0,0,4
08/11/2021,18,19,36,4,34,2,2,0,0,3
08/11/2021,19,21,45,6,33,1,1,0,0,4
08/11/2021,20,23,41,6,35,2,2,0,0,4
08/11/2021,21,24,46,5,43,1,1,0,0,6
08/11/2021,22,25,46,4,50,1,1,2,1,6
08/11/2021,23,26,53,5,64,0,0,4,2,7
08/11/2021,24,27,60,4,64,0,0,4,2,9
08/11/2021,25,27,56,11,72,0,0,6,3,11
08/11/2021,26,26,66,12,61,0,0,12,6,14
08/11/2021,27,25,66,15,79,1,1,14,7,17
08/11/2021,28,23,66,16,88,1,1,10,5,21
08/11/2021,29,21,64,16,95,2,2,8,4,24
08/11/2021,30,19,62,13,98,4,4,10,5,30
08/11/2021,31,17,64,13,84,5,5,14,7,35
08/11/2021,32,16,63,12,87,5,5,16,8,43
08/11/2021,33,16,63,12,85,5,5,20,10,48
08/11/2021,34,16,62,11,85,5,5,22,11,54
08/11/2021,35,16,62,13,83,7,7,30,15,56
08/11/2021,36,15,51,15,82,7,7,30,15,62
08/11/2021,37,14,52,22,95,6,6,38,19,65
08/11/2021,38,12,58,23,92,7,7,42,21,66
08/11/2021,39,10,53,26,97,8,8,42,21,67
08/11/2021,40,8,69,27,109,9,9,42,21,64
08/11/2021,41,7,69,35,136,10,10,48,24,65
08/11/2021,42,5,72,36,128,11,11,46,23,66
08/11/2021,43,5,74,37,128,12,12,46,23,64
08/11/2021,44,7,75,33,126,13,13,44,22,66
08/11/2021,45,8,74,30,122,14,14,50,25,67
08/11/2021,46,8,73,30,126,15,15,50,25,70
08/11/2021,47,9,72,44,113,15,15,50,25,71
08/11/2021,48,9,70,47,102,16,16,52,26,71
09/11/2021,1,10,67,48,80,16,16,56,28,73
09/11/2021,2,11,62,49,81,13,13,62,31,76
09/11/2021,3,11,58,49,54,14,14,58,29,75
09/11/2021,4,12,54,50,56,15,15,52,26,78
09/11/2021,5,14,48,46,12,15,15,50,25,83
09/11/2021,6,14,41,46,12,14,14,50,25,84
09/11/2021,7,15,34,40,12,14,14,54,27,83
09/11/2021,8,16,28,40,11,13,13,62,31,83
09/11/2021,9,17,22,35,11,13,13,74,37,81
09/11/2021,10,18,17,30,11,13,13,74,37,83
09/11/2021,11,19,14,28,9,11,11,78,39,84
09/11/2021,12,20,12,29,9,10,10,76,38,84
09/11/2021,13,21,11,25,10,9,9,74,37,84
09/11/2021,14,23,11,14,21,8,8,76,38,83
09/11/2021,15,24,10,12,20,7,7,80,40,76
09/11/2021,16,25,10,9,20,7,7,72,36,77
09/11/2021,17,26,10,11,19,8,8,70,35,81
09/11/2021,18,26,11,16,17,7,7,68,34,82
09/11/2021,19,25,11,20,16,8,8,62,31,83
09/11/2021,20,24,12,25,16,10,10,62,31,83
09/11/2021,21,23,11,12,22,9,9,64,32,81
09/11/2021,22,21,12,10,22,9,9,68,34,82
09/11/2021,23,20,13,6,24,8,8,74,37,84
09/11/2021,24,19,17,6,22,9,9,76,38,84
09/11/2021,25,18,19,7,38,10,10,72,36,81
09/11/2021,26,18,21,8,36,10,10,68,34,76
09/11/2021,27,18,26,10,42,10,10,74,37,81
09/11/2021,28,17,23,11,53,13,13,74,37,81
09/11/2021,29,16,27,15,63,16,16,74,37,82
09/11/2021,30,15,30,19,61,14,14,78,39,77
09/11/2021,31,16,33,13,47,13,13,68,34,77
09/11/2021,32,16,30,13,42,13,13,76,38,79
09/11/2021,33,16,50,11,40,13,13,78,39,82
09/11/2021,34,17,47,10,41,16,16,78,39,84
09/11/2021,35,17,45,7,49,16,16,78,39,89
09/11/2021,36,16,40,6,53,17,17,80,40,88
09/11/2021,37,17,37,4,45,17,17,80,40,88
09/11/2021,38,18,32,3,47,24,24,80,40,88
09/11/2021,39,19,27,4,51,24,24,80,40,88
09/11/2021,40,20,26,3,57,22,22,76,38,85
09/11/2021,41,20,26,4,56,22,22,74,37,87
09/11/2021,42,21,28,5,57,21,21,66,33,85
09/11/2021,43,21,29,3,50,19,19,68,34,81
09/11/2021,44,22,30,3,50,19,19,66,33,77
09/11/2021,45,22,31,6,59,19,19,68,34,76
09/11/2021,46,22,31,6,59,17,17,76,38,71
09/11/2021,47,24,31,9,67,17,17,68,34,69
09/11/2021,48,26,30,9,66,17,17,72,36,63
10/11/2021,1,26,29,8,67,15,15,74,37,61
10/11/2021,2,25,27,8,74,14,14,72,36,57
10/11/2021,3,25,25,10,67,15,15,64,32,50
10/11/2021,4,24,24,12,74,15,15,56,28,39
10/11/2021,5,24,23,12,46,13,13,50,25,38
10/11/2021,6,22,22,10,39,13,13,40,20,28
10/11/2021,7,21,21,8,38,10,10,34,17,21
10/11/2021,8,21,19,7,39,8,8,26,13,12
10/11/2021,9,21,16,5,17,7,7,28,14,10
10/11/2021,10,20,14,5,17,5,5,26,13,8
10/11/2021,11,19,11,7,15,5,5,24,12,6
10/11/2021,12,17,9,5,15,5,5,24,12,4
10/11/2021,13,16,8,4,13,5,5,22,11,6
10/11/2021,14,15,6,1,14,6,6,18,9,5
10/11/2021,15,14,4,2,10,7,7,14,7,8
10/11/2021,16,13,4,2,13,8,8,12,6,8
10/11/2021,17,13,3,2,14,9,9,14,7,9
10/11/2021,18,13,2,2,16,10,10,12,6,11
10/11/2021,19,13,2,2,11,9,9,18,9,7
10/11/2021,20,12,2,2,8,7,7,8,4,5
10/11/2021,21,12,2,1,6,6,6,8,4,2
10/11/2021,22,12,2,1,5,4,4,0,0,2
10/11/2021,23,12,3,1,9,3,3,0,0,2
10/11/2021,24,13,4,1,9,2,2,0,0,1
10/11/2021,25,13,4,1,8,1,1,0,0,1
10/11/2021,26,12,5,1,7,1,1,2,1,1
10/11/2021,27,13,6,1,14,1,1,0,0,1
10/11/2021,28,13,7,1,15,1,1,0,0,1
10/11/2021,29,14,7,1,20,1,1,0,0,1
10/11/2021,30,14,7,1,23,1,1,4,2,1
10/11/2021,31,15,8,2,32,1,1,2,1,1
10/11/2021,32,17,9,2,34,1,1,2,1,1
10/11/2021,33,20,10,2,32,1,1,0,0,1
10/11/2021,34,22,11,2,29,0,0,0,0,1
10/11/2021,35,24,12,4,31,0,0,0,0,1
10/11/2021,36,27,13,5,30,1,1,0,0,2
10/11/2021,37,28,14,5,32,1,1,0,0,3
10/11/2021,38,29,15,4,34,1,1,0,0,4
10/11/2021,39,30,17,4,38,1,1,0,0,5
10/11/2021,40,31,18,5,41,1,1,0,0,5
10/11/2021,41,32,19,6,50,1,1,0,0,7
10/11/2021,42,32,20,8,51,1,1,0,0,7
10/11/2021,43,32,21,7,50,1,1,0,0,8
10/11/2021,44,32,21,6,51,1,1,0,0,8
10/11/2021,45,32,23,7,54,1,1,0,0,8
10/11/2021,46,32,24,8,55,1,1,0,0,9
10/11/2021,47,32,22,9,47,1,1,0,0,7
10/11/2021,48,31,25,8,45,1,1,0,0,6
11/11/2021,1,30,26,9,45,1,1,0,0,5
11/11/2021,2,30,25,10,45,1,1,0,0,6
11/11/2021,3,29,24,8,39,1,1,0,0,7
11/11/2021,4,28,23,8,40,1,1,0,0,7
11/11/2021,5,25,22,7,42,1,1,0,0,6
11/11/2021,6,23,23,7,38,1,1,0,0,5
11/11/2021,7,19,22,8,32,1,1,0,0,4
11/11/2021,8,15,20,7,32,1,1,2,1,4
11/11/2021,9,12,20,6,33,1,1,2,1,3
11/11/2021,10,10,17,5,30,1,1,2,1,2
11/11/2021,11,8,22,5,23,1,1,2,1,2
11/11/2021,12,7,19,6,23,1,1,0,0,2
11/11/2021,13,7,15,6,25,1,1,0,0,2
11/11/2021,14,6,13,7,30,1,1,0,0,2
11/11/2021,15,5,11,6,24,1,1,0,0,2
11/11/2021,16,5,9,8,31,1,1,0,0,2
11/11/2021,17,4,9,8,32,1,1,0,0,1
11/11/2021,18,4,9,9,39,1,1,0,0,1
11/11/2021,19,3,13,4,27,1,1,0,0,1
11/11/2021,20,2,11,4,31,1,1,0,0,1
11/11/2021,21,2,11,1,31,1,1,0,0,1
11/11/2021,22,1,8,1,36,1,1,0,0,1
11/11/2021,23,1,10,0,28,1,1,0,0,1
11/11/2021,24,0,12,0,30,2,2,0,0,1
11/11/2021,25,0,14,0,22,2,2,0,0,1
11/11/2021,26,0,15,1,23,2,2,0,0,1
11/11/2021,27,1,15,1,29,2,2,0,0,2
11/11/2021,28,2,22,1,23,2,2,0,0,3
11/11/2021,29,3,26,2,32,1,1,0,0,5
11/11/2021,30,4,32,3,32,1,1,0,0,8
11/11/2021,31,6,38,5,62,1,1,2,1,11
11/11/2021,32,7,46,6,68,1,1,4,2,15
11/11/2021,33,10,57,14,94,2,2,4,2,16
11/11/2021,34,13,63,14,89,3,3,4,2,25
11/11/2021,35,17,57,21,104,6,6,6,3,26
11/11/2021,36,22,69,19,87,10,10,8,4,27
11/11/2021,37,28,75,32,107,12,12,12,6,29
11/11/2021,38,29,77,31,105,14,14,14,7,37
11/11/2021,39,31,83,42,125,17,17,18,9,44
11/11/2021,40,32,83,34,119,21,21,24,12,57
11/11/2021,41,33,86,37,128,20,20,28,14,62
11/11/2021,42,33,89,38,132,17,17,34,17,73
11/11/2021,43,33,83,42,142,14,14,36,18,74
11/11/2021,44,34,88,43,143,17,17,42,21,75
11/11/2021,45,34,90,42,143,16,16,52,26,79
11/11/2021,46,34,90,45,143,19,19,54,27,78
11/11/2021,47,33,91,52,145,22,22,72,36,83
11/11/2021,48,33,91,51,148,22,22,72,36,82
12/11/2021,1,32,92,53,144,26,26,70,35,84
12/11/2021,2,32,92,55,146,29,29,76,38,83
12/11/2021,3,31,92,59,139,35,35,82,41,92
12/11/2021,4,31,92,60,128,42,42,70,35,93
12/11/2021,5,30,91,58,107,42,42,74,37,96
12/11/2021,6,28,90,57,107,45,45,78,39,96
12/11/2021,7,26,89,62,105,48,48,76,38,96
12/11/2021,8,24,88,63,95,56,56,84,42,96
12/11/2021,9,21,87,61,84,56,56,84,42,96
12/11/2021,10,18,84,58,85,56,56,84,42,96
12/11/2021,11,15,83,53,74,68,68,84,42,96
12/11/2021,12,12,82,53,59,66,66,84,42,95
12/11/2021,13,10,82,36,80,71,71,84,42,96
12/11/2021,14,10,82,39,78,66,66,84,42,96
12/11/2021,15,9,82,36,75,66,66,84,42,96
12/11/2021,16,8,83,37,74,64,64,84,42,96
12/11/2021,17,7,84,48,84,64,64,84,42,96
12/11/2021,18,7,84,50,91,67,67,84,42,96
12/11/2021,19,6,84,41,102,73,73,84,42,96
12/11/2021,20,6,84,39,109,74,74,84,42,96
12/11/2021,21,5,83,48,114,75,75,84,42,95
12/11/2021,22,5,82,48,115,80,80,84,42,95
12/11/2021,23,4,81,45,118,79,79,84,42,98
12/11/2021,24,4,79,45,113,79,79,84,42,98
12/11/2021,25,3,80,44,128,79,79,84,42,98
12/11/2021,26,2,80,45,124,78,78,84,42,97
12/11/2021,27,1,78,48,135,77,77,84,42,98
12/11/2021,28,1,75,52,130,79,79,84,42,98
12/11/2021,29,1,77,51,120,78,78,84,42,97
12/11/2021,30,0,71,51,115,78,78,82,41,97
12/11/2021,31,0,69,46,104,77,77,82,41,97
12/11/2021,32,0,57,44,108,76,76,82,41,97
12/11/2021,33,0,63,35,85,74,74,82,41,97
12/11/2021,34,0,66,33,90,72,72,82,41,97
12/11/2021,35,0,66,22,76,71,71,82,41,97
12/11/2021,36,0,64,19,79,73,73,84,42,97
12/11/2021,37,0,63,28,58,74,74,84,42,96
12/11/2021,38,0,74,31,50,72,72,84,42,96
12/11/2021,39,0,75,28,49,73,73,84,42,96
12/11/2021,40,0,73,29,59,75,75,84,42,94
12/11/2021,41,0,75,37,46,78,78,84,42,93
12/11/2021,42,0,67,43,43,78,78,84,42,91
12/11/2021,43,1,73,39,40,78,78,84,42,92
12/11/2021,44,1,71,38,36,78,78,84,42,84
12/11/2021,45,1,69,33,32,78,78,84,42,85
12/11/2021,46,2,63,30,35,78,78,84,42,93
12/11/2021,47,2,59,20,35,81,81,84,42,92
12/11/2021,48,2,54,20,38,80,80,84,42,96
13/11/2021,1,3,47,23,31,80,80,82,41,95
13/11/2021,2,3,44,27,35,78,78,82,41,95
13/11/2021,3,3,45,24,32,77,77,82,41,94
13/11/2021,4,4,44,21,32,70,70,82,41,94
13/11/2021,5,4,42,27,15,75,75,80,40,96
13/11/2021,6,4,40,27,15,77,77,80,40,95
13/11/2021,7,4,38,26,13,77,77,80,40,91
13/11/2021,8,4,36,22,18,77,77,78,39,84
13/11/2021,9,3,26,22,13,79,79,78,39,84
13/11/2021,10,3,26,22,14,76,76,60,30,79
13/11/2021,11,3,21,15,10,75,75,72,36,78
13/11/2021,12,2,21,11,9,72,72,78,39,75
13/11/2021,13,2,20,5,14,69,69,70,35,75
13/11/2021,14,2,19,3,17,64,64,68,34,76
13/11/2021,15,2,17,3,15,64,64,58,29,76
13/11/2021,16,2,28,3,12,55,55,58,29,75
13/11/2021,17,2,23,5,14,50,50,72,36,79
13/11/2021,18,1,18,5,16,42,42,74,37,76
13/11/2021,19,1,12,7,13,39,39,74,37,82
13/11/2021,20,1,10,9,15,38,38,74,37,84
13/11/2021,21,0,9,5,13,31,31,62,31,81
13/11/2021,22,0,6,4,15,28,28,56,28,83
13/11/2021,23,0,5,1,12,28,28,62,31,85
13/11/2021,24,0,3,1,9,28,28,58,29,89
13/11/2021,25,0,1,1,0,27,27,46,23,91
13/11/2021,26,0,0,1,0,20,20,36,18,92
13/11/2021,27,0,0,1,0,21,21,48,24,89
13/11/2021,28,0,0,0,0,22,22,52,26,91
13/11/2021,29,0,0,0,0,24,24,50,25,89
13/11/2021,30,0,0,0,0,26,26,42,21,87
13/11/2021,31,0,0,0,0,26,26,50,25,80
13/11/2021,32,0,0,0,0,30,30,54,27,83
13/11/2021,33,0,0,0,0,32,32,62,31,82
13/11/2021,34,1,0,0,0,33,33,60,30,83
13/11/2021,35,1,0,0,0,34,34,66,33,85
13/11/2021,36,2,0,0,0,35,35,62,31,86
13/11/2021,37,3,0,0,0,35,35,62,31,87
13/11/2021,38,3,0,0,0,36,36,62,31,85
13/11/2021,39,4,0,0,0,38,38,66,33,78
13/11/2021,40,6,0,0,0,41,41,46,23,77
13/11/2021,41,7,0,0,0,41,41,44,22,74
13/11/2021,42,8,0,0,0,40,40,36,18,68
13/11/2021,43,10,0,0,0,41,41,40,20,63
13/11/2021,44,11,1,0,1,36,36,36,18,57
13/11/2021,45,13,1,0,1,37,37,32,16,55
13/11/2021,46,16,1,0,1,32,32,40,20,53
13/11/2021,47,18,1,0,2,32,32,30,15,53
13/11/2021,48,19,2,0,2,29,29,22,11,50
14/11/2021,1,19,3,0,2,36,36,16,8,47
14/11/2021,2,19,3,0,2,36,36,22,11,45
14/11/2021,3,19,4,0,2,36,36,24,12,37
14/11/2021,4,18,4,0,3,37,37,24,12,35
14/11/2021,5,17,6,0,6,39,39,24,12,30
14/11/2021,6,16,8,0,6,35,35,24,12,32
14/11/2021,7,16,8,0,7,31,31,22,11,31
14/11/2021,8,16,9,0,8,32,32,24,12,27
14/11/2021,9,16,11,0,7,33,33,30,15,24
14/11/2021,10,16,13,0,7,29,29,30,15,20
14/11/2021,11,16,11,0,4,25,25,30,15,18
14/11/2021,12,15,11,0,3,24,24,32,16,19
14/11/2021,13,15,12,1,6,21,21,32,16,19
14/11/2021,14,15,12,1,7,16,16,34,17,16
14/11/2021,15,15,13,1,7,11,11,32,16,16
14/11/2021,16,16,13,1,6,10,10,34,17,17
14/11/2021,17,17,13,1,7,16,16,30,15,18
14/11/2021,18,18,13,0,10,19,19,24,12,16
14/11/2021,19,19,16,0,8,17,17,26,13,12
14/11/2021,20,19,25,0,9,15,15,26,13,12
14/11/2021,21,20,24,0,8,15,15,22,11,16
14/11/2021,22,20,22,0,8,7,7,24,12,13
14/11/2021,23,20,25,0,16,8,8,32,16,10
14/11/2021,24,19,21,0,16,8,8,26,13,8
14/11/2021,25,20,21,0,15,9,9,28,14,6
14/11/2021,26,19,23,0,14,11,11,26,13,5
14/11/2021,27,20,23,0,14,13,13,18,9,5
14/11/2021,28,19,22,0,13,14,14,16,8,6
14/11/2021,29,18,22,0,18,14,14,26,13,7
14/11/2021,30,14,23,0,21,13,13,26,13,6
14/11/2021,31,13,20,0,17,13,13,16,8,5
14/11/2021,32,12,19,0,18,14,14,12,6,4
14/11/2021,33,10,22,0,20,21,21,4,2,3
14/11/2021,34,9,27,1,22,20,20,8,4,3
14/11/2021,35,7,30,1,27,19,19,10,5,2
14/11/2021,36,6,30,1,27,20,20,6,3,1
14/11/2021,37,4,30,1,39,20,20,6,3,2
14/11/2021,38,4,33,2,40,21,21,6,3,2
14/11/2021,39,3,35,2,42,20,20,8,4,2
14/11/2021,40,2,37,2,39,17,17,4,2,2
14/11/2021,41,1,38,2,44,15,15,2,1,1
14/11/2021,42,1,38,2,42,13,13,2,1,1
14/11/2021,43,1,45,3,42,11,11,4,2,2
14/11/2021,44,1,48,2,44,10,10,4,2,3
14/11/2021,45,1,48,6,60,7,7,2,1,3
14/11/2021,46,1,49,9,61,9,9,0,0,5
14/11/2021,47,1,46,11,55,10,10,0,0,5
14/11/2021,48,1,54,10,57,9,9,0,0,5
15/11/2021,1,2,50,10,42,5,5,0,0,5
15/11/2021,2,2,47,10,44,5,5,0,0,3
15/11/2021,3,2,48,8,44,5,5,0,0,3
15/11/2021,4,3,46,8,46,6,6,0,0,3
15/11/2021,5,3,45,6,39,4,4,0,0,3
15/11/2021,6,4,45,4,35,4,4,2,1,3
15/11/2021,7,4,42,3,31,3,3,0,0,3
15/11/2021,8,4,39,3,20,5,5,0,0,3
15/11/2021,9,3,34,3,20,5,5,0,0,3
15/11/2021,10,3,29,5,28,5,5,0,0,5
15/11/2021,11,2,30,5,6,5,5,0,0,6
15/11/2021,12,2,24,6,8,5,5,0,0,6
15/11/2021,13,2,19,6,2,4,4,0,0,5
15/11/2021,14,2,14,5,1,4,4,0,0,5
15/11/2021,15,2,9,0,1,4,4,0,0,3
15/11/2021,16,2,5,0,0,2,2,0,0,3
15/11/2021,17,2,3,0,1,1,1,0,0,4
15/11/2021,18,2,2,0,1,1,1,0,0,3
15/11/2021,19,2,1,0,1,1,1,0,0,3
15/11/2021,20,2,1,0,4,1,1,0,0,2
15/11/2021,21,3,1,0,5,1,1,0,0,2
15/11/2021,22,3,1,1,6,1,1,0,0,2
15/11/2021,23,4,3,1,4,1,1,0,0,3
15/11/2021,24,4,5,1,3,1,1,0,0,4
15/11/2021,25,5,4,1,1,1,1,0,0,4
15/11/2021,26,6,6,1,1,2,2,0,0,5
15/11/2021,27,7,5,1,1,2,2,0,0,5
15/11/2021,28,7,5,1,1,2,2,0,0,4
15/11/2021,29,7,3,1,3,4,4,0,0,4
15/11/2021,30,8,2,1,6,4,4,0,0,4
15/11/2021,31,8,2,1,12,5,5,0,0,4
15/11/2021,32,9,2,0,11,5,5,0,0,4
15/11/2021,33,10,4,1,6,6,6,0,0,5
15/11/2021,34,11,6,1,4,7,7,0,0,6
15/11/2021,35,12,6,1,7,8,8,0,0,7
15/11/2021,36,12,5,0,7,8,8,0,0,9
15/11/2021,37,13,5,0,5,9,9,0,0,9
15/11/2021,38,14,5,0,5,6,6,0,0,11
15/11/2021,39,14,5,0,7,6,6,0,0,14
15/11/2021,40,15,6,1,7,6,6,0,0,13
15/11/2021,41,15,7,1,9,9,9,0,0,15
15/11/2021,42,14,7,1,10,9,9,0,0,14
15/11/2021,43,15,6,1,17,8,8,0,0,14
15/11/2021,44,15,5,0,19,7,7,0,0,16
15/11/2021,45,16,5,0,21,11,11,0,0,19
15/11/2021,46,16,10,1,21,9,9,0,0,17
15/11/2021,47,17,11,3,30,8,8,0,0,18
15/11/2021,48,19,10,3,28,8,8,2,1,20
16/11/2021,1,20,11,3,30,5,5,0,0,23
16/11/2021,2,20,13,2,29,4,4,0,0,24
16/11/2021,3,18,15,4,32,3,3,0,0,20
16/11/2021,4,17,17,4,29,2,2,0,0,20
16/11/2021,5,18,19,6,36,1,1,0,0,20
16/11/2021,6,19,19,8,31,1,1,0,0,18
16/11/2021,7,21,21,7,32,2,2,0,0,15
16/11/2021,8,22,22,7,41,2,2,0,0,14
16/11/2021,9,22,22,9,42,3,3,0,0,13
16/11/2021,10,22,24,11,40,23,23,0,0,14
16/11/2021,11,23,26,11,62,18,18,0,0,13
16/11/2021,12,23,31,13,65,17,17,0,0,10
16/11/2021,13,25,36,16,89,7,7,2,1,7
16/11/2021,14,28,42,18,88,7,7,2,1,6
16/11/2021,15,29,48,18,87,6,6,2,1,6
16/11/2021,16,29,53,18,85,6,6,2,1,7
16/11/2021,17,31,50,18,107,6,6,4,2,10
16/11/2021,18,31,51,21,114,6,6,4,2,11
16/11/2021,19,32,52,26,127,6,6,6,3,12
16/11/2021,20,32,52,28,129,6,6,6,3,14
16/11/2021,21,32,51,29,130,6,6,8,4,15
16/11/2021,22,32,57,30,133,6,6,10,5,17
16/11/2021,23,32,64,31,128,6,6,12,6,20
16/11/2021,24,33,65,31,126,1,1,16,8,22
16/11/2021,25,32,68,26,112,1,1,22,11,26
16/11/2021,26,32,76,26,110,1,1,28,14,26
16/11/2021,27,31,78,32,121,2,2,28,14,28
16/11/2021,28,30,71,36,128,2,2,24,12,25
16/11/2021,29,29,71,42,135,2,2,26,13,29
16/11/2021,30,26,79,38,124,2,2,24,12,32
16/11/2021,31,26,78,32,124,3,3,28,14,42
16/11/2021,32,26,82,30,120,4,4,32,16,48
16/11/2021,33,25,79,30,116,4,4,34,17,51
16/11/2021,34,24,66,29,113,3,3,38,19,53
16/11/2021,35,21,68,36,116,3,3,42,21,55
16/11/2021,36,21,76,35,125,4,4,38,19,57
16/11/2021,37,21,74,37,105,4,4,44,22,63
16/11/2021,38,21,63,43,107,6,6,48,24,65
16/11/2021,39,22,63,40,94,8,8,54,27,66
16/11/2021,40,23,53,40,99,11,11,68,34,68
16/11/2021,41,24,64,36,83,13,13,68,34,71
16/11/2021,42,24,73,36,91,15,15,80,40,76
16/11/2021,43,21,61,38,87,17,17,84,42,74
16/11/2021,44,21,55,39,92,21,21,74,37,76
16/11/2021,45,22,51,31,90,19,19,72,36,76
16/11/2021,46,23,55,27,90,18,18,70,35,74
16/11/2021,47,22,61,16,100,20,20,68,34,80
16/11/2021,48,20,64,16,99,20,20,72,36,82
17/11/2021,1,20,65,22,103,21,21,68,34,76
17/11/2021,2,20,64,21,93,20,20,68,34,74
17/11/2021,3,19,56,17,83,22,22,72,36,79
17/11/2021,4,18,55,17,87,24,24,76,38,85
17/11/2021,5,18,52,16,61,22,22,76,38,86
17/11/2021,6,19,50,14,54,20,20,74,37,86
17/11/2021,7,19,49,7,65,19,19,76,38,82
17/11/2021,8,20,53,5,59,19,19,70,35,85
17/11/2021,9,20,50,8,45,34,34,82,41,91
17/11/2021,10,21,51,6,39,32,32,70,35,94
17/11/2021,11,21,48,7,55,31,31,68,34,93
17/11/2021,12,21,48,11,64,32,32,88,44,91
17/11/2021,13,22,49,9,80,25,25,88,44,74
17/11/2021,14,23,51,7,74,23,23,90,45,62
17/11/2021,15,24,52,14,49,23,23,70,35,63
17/11/2021,16,24,53,12,41,23,23,74,37,70
17/11/2021,17,26,40,6,61,27,27,88,44,75
17/11/2021,18,28,39,6,51,25,25,90,45,71
17/11/2021,19,29,46,7,64,24,24,84,42,74
17/11/2021,20,29,51,5,66,24,24,82,41,73
17/11/2021,21,30,51,7,61,19,19,80,40,76
17/11/2021,22,30,45,10,65,19,19,78,39,79
17/11/2021,23,30,48,10,66,18,18,86,43,80
