FinancialYear,SettlementDate,SettlementPeriod,1,2,3,4,5,6,7,8,9
2023/15905,45347,42,8,15,8,17,80,80,82,41,92
2023/15906,45347,43,9,14,8,14,80,80,82,41,82
2023/15907,45347,44,7,18,9,10,80,80,82,41,85
2023/15908,45347,45,10,20,11,7,80,80,82,41,89
2023/15909,45347,46,10,21,8,6,77,77,80,40,91
2023/15910,45347,47,8,20,9,4,77,77,82,41,93
2023/15911,45347,48,6,20,10,2,77,77,82,41,103
2023/15912,45348,1,5,23,8,6,76,76,82,41,103
2023/15913,45348,2,6,19,9,9,75,75,82,41,103
2023/15914,45348,3,6,22,13,8,75,75,82,41,103
2023/15915,45348,4,10,17,22,8,75,75,82,41,103
2023/15916,45348,5,4,20,16,7,75,75,82,41,103
2023/15917,45348,6,5,26,18,17,75,75,82,41,103
2023/15918,45348,7,6,26,25,13,75,75,82,41,103
2023/15919,45348,8,3,33,25,11,75,75,82,41,103
2023/15920,45348,9,4,32,11,13,75,75,82,41,103
2023/15921,45348,10,2,32,80,18,75,75,82,41,103
2023/15922,45348,11,2,23,7,16,75,75,82,41,103
2023/15923,45348,12,2,21,11,17,75,75,82,41,103
2023/15924,45348,13,1,25,14,18,75,75,82,41,103
2023/15925,45348,14,6,27,18,18,75,75,82,41,103
2023/15926,45348,15,5,37,22,28,75,75,82,41,103
2023/15927,45348,16,3,35,16,13,75,75,82,41,103
2023/15928,45348,17,1,12,14,10,75,75,82,41,103
2023/15929,45348,18,2,18,13,9,75,75,82,41,103
2023/15930,45348,19,2,13,7,5,75,75,82,41,102
2023/15931,45348,20,2,9,14,4,75,75,82,41,100
2023/15932,45348,21,2,10,22,5,75,75,82,41,95
2023/15933,45348,22,2,16,25,3,75,75,82,41,97
2023/15934,45348,23,1,12,24,4,75,75,82,41,95
2023/15935,45348,24,2,11,16,1,75,75,82,41,95
2023/15936,45348,25,2,12,10,2,75,75,82,41,94
2023/15937,45348,26,2,9,9,1,75,75,82,41,87
2023/15938,45348,27,3,12,10,0,75,75,82,41,98
2023/15939,45348,28,4,9,5,0,75,75,80,40,95
2023/15940,45348,29,7,4,3,0,75,75,80,40,98
2023/15941,45348,30,7,2,4,1,75,75,76,38,94
2023/15942,45348,31,7,0,2,0,75,75,68,34,93
2023/15943,45348,32,7,-1,4,1,75,75,72,36,60
2023/15944,45348,33,9,-1,0,3,76,76,68,34,69
2023/15945,45348,34,9,-1,0,6,77,77,72,36,58
2023/15946,45348,35,12,-1,0,6,77,77,66,33,53
2023/15947,45348,36,16,-1,0,9,77,77,68,34,41
2023/15948,45348,37,12,-1,0,8,78,78,54,27,41
2023/15949,45348,38,11,1,0,9,78,78,54,27,31
2023/15950,45348,39,15,2,1,8,77,77,52,26,23
2023/15951,45348,40,12,4,0,11,78,78,46,23,23
2023/15952,45348,41,20,5,1,14,77,77,40,20,44
2023/15953,45348,42,25,4,2,16,78,78,36,18,27
2023/15954,45348,43,25,5,1,16,78,78,28,14,14
2023/15955,45348,44,16,6,1,26,78,78,26,13,7
2023/15956,45348,45,12,8,2,25,78,78,22,11,5
2023/15957,45348,46,14,14,2,32,78,78,16,8,5
2023/15958,45348,47,11,23,2,40,77,77,10,5,1
2023/15959,45348,48,24,28,7,56,78,78,10,5,3
2023/15960,45349,1,22,38,8,67,78,78,10,5,2
2023/15961,45349,2,25,43,13,90,77,77,12,6,1
2023/15962,45349,3,29,48,15,102,76,76,6,3,0
2023/15963,45349,4,29,55,22,112,68,68,6,3,0
2023/15964,45349,5,14,66,30,126,62,62,6,3,4
2023/15965,45349,6,25,71,35,128,61,61,2,1,2
2023/15966,45349,7,32,69,38,124,62,62,2,1,1
2023/15967,45349,8,32,76,43,141,54,54,4,2,2
2023/15968,45349,9,32,80,37,130,47,47,0,0,3
2023/15969,45349,10,32,81,260,121,38,38,0,0,5
2023/15970,45349,11,32,89,31,118,30,30,0,0,6
2023/15971,45349,12,31,87,26,124,32,32,0,0,2
2023/15972,45349,13,27,90,29,125,23,23,0,0,4
2023/15973,45349,14,19,90,33,116,19,19,0,0,10
2023/15974,45349,15,9,91,33,127,15,15,0,0,19
2023/15975,45349,16,23,90,32,135,10,10,0,0,26
2023/15976,45349,17,24,91,39,134,7,7,2,1,39
2023/15977,45349,18,13,88,47,129,1,1,2,1,45
2023/15978,45349,19,18,84,44,128,3,3,4,2,50
2023/15979,45349,20,24,81,43,135,2,2,8,4,66
2023/15980,45349,21,20,80,31,124,2,2,16,8,71
2023/15981,45349,22,26,68,36,82,2,2,14,7,74
2023/15982,45349,23,18,57,38,55,2,2,22,11,85
2023/15983,45349,24,25,51,30,90,3,3,28,14,94
2023/15984,45349,25,27,58,30,81,4,4,28,14,100
2023/15985,45349,26,29,65,28,109,3,3,28,14,102
2023/15986,45349,27,30,65,38,124,2,2,32,16,95
2023/15987,45349,28,28,56,29,92,4,4,30,15,100
2023/15988,45349,29,28,62,40,93,1,1,36,18,103
2023/15989,45349,30,26,46,29,103,2,2,48,24,100
2023/15990,45349,31,25,44,43,70,1,1,48,24,101
2023/15991,45349,32,26,52,39,75,1,1,48,24,102
2023/15992,45349,33,28,61,25,78,3,3,44,22,102
2023/15993,45349,34,31,71,22,68,4,4,50,25,97
2023/15994,45349,35,30,58,26,77,6,6,60,30,93
2023/15995,45349,36,28,42,17,75,9,9,54,27,74
2023/15996,45349,37,23,51,16,89,10,10,58,29,79
2023/15997,45349,38,25,51,19,86,7,7,56,28,64
2023/15998,45349,39,26,58,4,85,6,6,60,30,56
2023/15999,45349,40,26,41,4,63,8,8,58,29,75
2023/16000,45349,41,27,49,6,50,11,11,62,31,70
2023/16001,45349,42,28,50,9,45,13,13,62,31,54
2023/16002,45349,43,25,48,13,34,13,13,78,39,45
2023/16003,45349,44,29,44,3,42,16,16,80,40,38
2023/16004,45349,45,29,47,4,46,14,14,76,38,44
2023/16005,45349,46,29,38,6,39,19,19,70,35,40
2023/16006,45349,47,30,27,9,32,16,16,62,31,42
2023/16007,45349,48,29,24,11,27,16,16,48,24,29
2023/16008,45350,1,22,20,10,33,14,14,30,15,22
2023/16009,45350,2,19,17,14,39,18,18,28,14,21
2023/16010,45350,3,16,19,12,33,20,20,18,9,20
2023/16011,45350,4,14,18,13,43,17,17,18,9,21
2023/16012,45350,5,21,17,11,40,14,14,28,14,30
2023/16013,45350,6,29,16,8,48,11,11,26,13,37
2023/16014,45350,7,30,22,10,42,12,12,18,9,44
2023/16015,45350,8,23,19,12,45,12,12,20,10,45
2023/16016,45350,9,9,17,10,45,13,13,16,8,38
2023/16017,45350,10,5,19,90,40,10,10,14,7,33
2023/16018,45350,11,7,14,14,46,8,8,12,6,31
2023/16019,45350,12,14,32,12,75,10,10,12,6,23
2023/16020,45350,13,7,41,11,68,8,8,10,5,17
2023/16021,45350,14,4,49,15,55,6,6,12,6,15
2023/16022,45350,15,8,59,14,63,6,6,10,5,18
2023/16023,45350,16,8,58,18,65,7,7,8,4,26
2023/16024,45350,17,10,76,21,66,1,1,6,3,33
2023/16025,45350,18,7,86,31,81,2,2,8,4,38
2023/16026,45350,19,11,86,32,95,1,1,10,5,39
2023/16027,45350,20,21,86,33,97,5,5,12,6,43
2023/16028,45350,21,22,85,40,103,5,5,16,8,48
2023/16029,45350,22,25,85,41,107,5,5,14,7,47
2023/16030,45350,23,26,83,38,120,11,11,20,10,54
2023/16031,45350,24,26,80,33,125,12,12,32,16,79
2023/16032,45350,25,26,81,28,127,10,10,30,15,97
2023/16033,45350,26,29,78,21,121,10,10,38,19,95
2023/16034,45350,27,28,76,15,108,19,19,38,19,92
2023/16035,45350,28,27,75,16,91,20,20,44,22,97
2023/16036,45350,29,28,72,13,77,26,26,42,21,101
2023/16037,45350,30,26,76,10,62,48,48,44,22,100
2023/16038,45350,31,26,80,7,46,69,69,54,27,102
2023/16039,45350,32,26,75,7,48,72,72,70,35,99
2023/16040,45350,33,24,79,12,51,70,70,76,38,92
2023/16041,45350,34,22,80,18,62,73,73,76,38,98
2023/16042,45350,35,23,82,31,57,80,80,80,40,102
2023/16043,45350,36,14,71,26,76,80,80,82,41,103
2023/16044,45350,37,14,58,16,90,80,80,82,41,99
2023/16045,45350,38,26,49,26,103,80,80,82,41,98
2023/16046,45350,39,28,49,36,123,80,80,82,41,99
2023/16047,45350,40,22,45,34,113,80,80,82,41,103
2023/16048,45350,41,29,51,39,113,80,80,82,41,103
2023/16049,45350,42,17,53,40,121,80,80,82,41,102
2023/16050,45350,43,14,51,37,126,80,80,82,41,102
2023/16051,45350,44,15,74,49,95,80,80,82,41,102
2023/16052,45350,45,28,64,26,79,80,80,82,41,102
2023/16053,45350,46,25,56,11,105,80,80,82,41,102
2023/16054,45350,47,28,81,27,137,80,80,82,41,102
2023/16055,45350,48,30,68,43,123,80,80,82,41,102
2023/16056,45351,1,32,84,53,112,80,80,82,41,102
2023/16057,45351,2,32,82,35,93,80,80,82,41,102
2023/16058,45351,3,33,73,32,92,80,80,82,41,102
2023/16059,45351,4,33,73,23,105,80,80,82,41,102
2023/16060,45351,5,26,71,39,122,80,80,82,41,102
2023/16061,45351,6,29,87,40,109,80,80,82,41,101
2023/16062,45351,7,28,85,38,119,80,80,82,41,78
2023/16063,45351,8,30,74,39,114,79,79,82,41,58
2023/16064,45351,9,29,82,29,119,78,78,82,41,57
2023/16065,45351,10,31,77,290,124,77,77,82,41,38
2023/16066,45351,11,31,64,32,118,73,73,82,41,10
2023/16067,45351,12,31,63,30,112,69,69,82,41,36
2023/16068,45351,13,31,58,36,109,70,70,82,41,37
2023/16069,45351,14,30,55,37,114,57,57,82,41,31
2023/16070,45351,15,30,49,38,113,53,53,76,38,50
2023/16071,45351,16,31,44,37,107,45,45,76,38,38
2023/16072,45351,17,31,43,28,103,45,45,70,35,25
2023/16073,45351,18,31,44,19,101,39,39,48,24,24
2023/16074,45351,19,31,41,18,82,54,54,40,20,18
2023/16075,45351,20,31,39,19,91,57,57,38,19,20
2023/16076,45351,21,31,44,23,88,61,61,30,15,16
2023/16077,45351,22,31,51,27,84,61,61,4,2,8
2023/16078,45351,23,30,52,31,92,56,56,18,9,9
2023/16079,45351,24,31,54,32,94,69,69,18,9,8
2023/16080,45351,25,31,58,35,93,73,73,0,0,5
2023/16081,45351,26,25,69,39,103,65,65,0,0,2
2023/16082,45351,27,18,73,31,101,69,69,2,1,1
2023/16083,45351,28,16,71,35,108,76,76,2,1,5
2023/16084,45351,29,26,69,32,113,75,75,2,1,3
2023/16085,45351,30,31,64,34,93,74,74,6,3,3
2023/16086,45351,31,31,58,36,83,80,80,2,1,2
2023/16087,45351,32,31,53,34,79,80,80,2,1,2
2023/16088,45351,33,30,64,33,73,78,78,2,1,2
2023/16089,45351,34,24,57,28,44,29,29,2,1,1
2023/16090,45351,35,27,18,28,33,13,13,2,1,5
2023/16091,45351,36,31,46,21,55,9,9,2,1,3
2023/16092,45351,37,31,61,17,73,5,5,0,0,5
2023/16093,45351,38,31,45,17,82,8,8,2,1,11
2023/16094,45351,39,31,50,19,104,26,26,2,1,15
2023/16095,45351,40,26,46,19,80,67,67,2,1,17
2023/16096,45351,41,19,30,11,56,49,49,6,3,16
2023/16097,45351,42,14,22,12,30,23,23,8,4,23
2023/16098,45351,43,16,19,14,25,34,34,2,1,19
2023/16099,45351,44,13,10,6,14,36,36,6,3,19
2023/16100,45351,45,10,10,1,13,22,22,18,9,17
2023/16101,45351,46,6,14,3,17,16,16,4,2,23
2023/16102,45351,47,3,8,1,5,6,6,8,4,26
2023/16103,45351,48,7,6,7,5,14,14,18,9,30
2023/16104,45352,1,7,4,1,4,13,13,12,6,45
2023/16105,45352,2,4,5,2,4,7,7,2,1,46
2023/16106,45352,3,6,12,3,2,14,14,6,3,57
2023/16107,45352,4,5,14,2,2,28,28,12,6,60
2023/16108,45352,5,3,9,1,2,29,29,36,18,40
2023/16109,45352,6,2,6,1,4,31,31,38,19,39
2023/16110,45352,7,1,8,2,9,37,37,32,16,36
2023/16111,45352,8,1,9,3,15,30,30,52,26,34
2023/16112,45352,9,2,8,3,22,30,30,52,26,26
2023/16113,45352,10,2,10,30,21,22,22,36,18,23
2023/16114,45352,11,1,7,6,20,31,31,28,14,25
2023/16115,45352,12,1,12,6,19,33,33,32,16,30
2023/16116,45352,13,1,14,5,19,50,50,32,16,36
2023/16117,45352,14,0,19,14,14,77,77,28,14,43
2023/16118,45352,15,0,22,13,21,80,80,38,19,38
2023/16119,45352,16,0,20,15,30,80,80,56,28,47
2023/16120,45352,17,0,24,20,32,80,80,62,31,52
2023/16121,45352,18,0,27,21,34,77,77,74,37,84
2023/16122,45352,19,0,32,25,40,76,76,76,38,102
2023/16123,45352,20,0,45,32,42,76,76,76,38,103
2023/16124,45352,21,0,45,33,40,76,76,76,38,103
2023/16125,45352,22,0,46,38,59,76,76,76,38,103
2023/16126,45352,23,1,57,43,60,77,77,76,38,103
2023/16127,45352,24,1,51,39,67,79,79,76,38,103
2023/16128,45352,25,0,56,33,72,79,79,76,38,103
2023/16129,45352,26,0,61,35,80,78,78,76,38,103
2023/16130,45352,27,0,42,35,74,80,80,76,38,103
2023/16131,45352,28,1,44,38,77,80,80,76,38,103
2023/16132,45352,29,1,50,48,84,80,80,76,38,103
2023/16133,45352,30,1,60,54,85,80,80,76,38,103
2023/16134,45352,31,1,68,51,81,80,80,76,38,83
2023/16135,45352,32,1,72,48,86,80,80,76,38,93
2023/16136,45352,33,3,74,49,88,80,80,76,38,85
2023/16137,45352,34,3,84,40,87,76,76,66,33,49
2023/16138,45352,35,5,83,31,83,65,65,68,34,77
2023/16139,45352,36,2,86,34,85,44,44,72,36,102
2023/16140,45352,37,1,88,32,90,41,41,74,37,103
2023/16141,45352,38,1,81,33,79,65,65,76,38,103
2023/16142,45352,39,1,70,32,74,67,67,74,37,88
2023/16143,45352,40,1,62,28,70,40,40,76,38,69
2023/16144,45352,41,1,60,22,62,24,24,76,38,71
2023/16145,45352,42,2,58,17,57,31,31,60,30,63
2023/16146,45352,43,1,61,20,57,57,57,44,22,53
2023/16147,45352,44,2,63,24,53,29,29,38,19,57
2023/16148,45352,45,2,53,21,45,41,41,42,21,38
2023/16149,45352,46,1,67,25,43,23,23,28,14,27
2023/16150,45352,47,1,68,30,43,19,19,6,3,8
2023/16151,45352,48,1,60,37,53,36,36,6,3,10
2023/16152,45353,1,1,32,43,50,29,29,2,1,39
2023/16153,45353,2,1,36,37,53,27,27,6,3,21
2023/16154,45353,3,1,41,29,53,47,47,6,3,31
2023/16155,45353,4,1,44,32,46,72,72,10,5,54
2023/16156,45353,5,2,54,28,30,70,70,10,5,42
2023/16157,45353,6,2,49,29,29,73,73,20,10,19
2023/16158,45353,7,2,36,17,34,80,80,24,12,19
2023/16159,45353,8,1,32,3,38,80,80,40,20,20
2023/16160,45353,9,2,23,3,40,80,80,52,26,17
2023/16161,45353,10,2,12,50,39,80,80,56,28,16
2023/16162,45353,11,1,4,5,33,80,80,72,36,8
2023/16163,45353,12,3,-1,2,25,79,79,72,36,17
2023/16164,45353,13,4,0,1,19,76,76,66,33,20
2023/16165,45353,14,5,6,2,20,78,78,70,35,20
2023/16166,45353,15,6,6,3,25,80,80,76,38,27
2023/16167,45353,16,9,7,4,24,80,80,76,38,35
2023/16168,45353,17,11,6,4,18,80,80,76,38,32
2023/16169,45353,18,12,1,3,11,80,80,76,38,42
2023/16170,45353,19,8,0,1,10,80,80,76,38,86
2023/16171,45353,20,7,0,4,13,80,80,76,38,102
2023/16172,45353,21,4,0,1,8,80,80,76,38,103
2023/16173,45353,22,4,0,2,3,80,80,76,38,103
2023/16174,45353,23,7,3,1,6,80,80,76,38,103
2023/16175,45353,24,4,3,3,6,80,80,76,38,103
2023/16176,45353,25,9,2,1,4,78,78,76,38,103
2023/16177,45353,26,9,4,2,4,79,79,76,38,103
2023/16178,45353,27,10,5,5,3,80,80,76,38,103
2023/16179,45353,28,10,6,5,4,80,80,76,38,103
2023/16180,45353,29,4,7,5,6,79,79,76,38,103
2023/16181,45353,30,3,5,5,5,79,79,76,38,103
2023/16182,45353,31,9,11,4,2,73,73,76,38,103
2023/16183,45353,32,22,11,7,9,52,52,76,38,94
2023/16184,45353,33,25,12,9,16,39,39,76,38,99
2023/16185,45353,34,21,17,10,12,32,32,76,38,90
2023/16186,45353,35,22,17,14,12,29,29,76,38,101
2023/16187,45353,36,19,19,14,16,28,28,76,38,83
2023/16188,45353,37,13,25,18,23,28,28,76,38,77
2023/16189,45353,38,23,26,22,32,27,27,74,37,75
2023/16190,45353,39,28,35,22,37,20,20,62,31,71
2023/16191,45353,40,22,43,24,36,17,17,50,25,84
2023/16192,45353,41,16,47,32,39,11,11,68,34,90
2023/16193,45353,42,16,42,28,50,6,6,50,25,90
2023/16194,45353,43,21,53,12,46,3,3,42,21,91
2023/16195,45353,44,25,31,10,60,2,2,28,14,87
2023/16196,45353,45,20,28,11,69,3,3,22,11,83
2023/16197,45353,46,14,34,10,29,4,4,22,11,61
2023/16198,45353,47,3,35,13,12,4,4,22,11,48
2023/16199,45353,48,4,32,11,23,2,2,18,9,28
2023/16200,45354,1,6,23,5,20,4,4,12,6,29
2023/16201,45354,2,5,26,6,23,2,2,8,4,27
2023/16202,45354,3,8,16,5,16,1,1,4,2,21
2023/16203,45354,4,13,17,9,15,1,1,2,1,18
2023/16204,45354,5,15,18,2,15,1,1,4,2,16
2023/16205,45354,6,21,19,5,16,1,1,2,1,19
2023/16206,45354,7,23,18,3,17,1,1,0,0,19
2023/16207,45354,8,28,11,2,12,1,1,0,0,15
2023/16208,45354,9,26,8,1,5,1,1,0,0,10
2023/16209,45354,10,23,7,20,2,1,1,0,0,9
2023/16210,45354,11,23,12,2,3,1,1,0,0,4
2023/16211,45354,12,19,17,3,4,1,1,0,0,5
2023/16212,45354,13,12,15,1,5,1,1,0,0,3
2023/16213,45354,14,11,13,2,7,1,1,0,0,1
2023/16214,45354,15,21,14,3,7,1,1,0,0,1
2023/16215,45354,16,30,21,4,8,1,1,0,0,0
2023/16216,45354,17,27,27,3,10,1,1,0,0,0
2023/16217,45354,18,30,25,5,6,1,1,0,0,0
2023/16218,45354,19,31,27,6,5,1,1,0,0,0
2023/16219,45354,20,28,30,7,4,1,1,0,0,0
2023/16220,45354,21,29,29,11,4,1,1,0,0,0
2023/16221,45354,22,31,26,13,2,1,1,0,0,1
2023/16222,45354,23,30,29,9,2,1,1,0,0,1
2023/16223,45354,24,30,25,9,2,1,1,0,0,1
2023/16224,45354,25,30,18,8,3,1,1,0,0,1
2023/16225,45354,26,28,15,7,2,1,1,0,0,1
2023/16226,45354,27,23,18,7,2,1,1,0,0,1
2023/16227,45354,28,13,15,1,3,1,1,0,0,1
2023/16228,45354,29,20,12,1,2,1,1,2,1,1
2023/16229,45354,30,16,9,1,1,1,1,2,1,1
2023/16230,45354,31,20,5,6,3,1,1,2,1,1
2023/16231,45354,32,17,4,2,3,1,1,2,1,1
2023/16232,45354,33,16,9,2,2,1,1,2,1,1
2023/16233,45354,34,6,8,2,1,1,1,0,0,1
2023/16234,45354,35,5,6,2,4,1,1,0,0,1
2023/16235,45354,36,12,8,5,2,1,1,0,0,2
2023/16236,45354,37,6,12,4,5,1,1,0,0,2
2023/16237,45354,38,1,14,3,5,1,1,0,0,2
2023/16238,45354,39,1,18,3,3,1,1,0,0,2
2023/16239,45354,40,2,18,3,6,1,1,0,0,3
2023/16240,45354,41,3,26,2,11,1,1,0,0,3
2023/16241,45354,42,3,26,4,18,1,1,0,0,3
2023/16242,45354,43,4,22,4,23,1,1,0,0,3
2023/16243,45354,44,7,24,6,25,1,1,0,0,3
2023/16244,45354,45,6,25,5,21,2,2,0,0,4
2023/16245,45354,46,7,18,3,12,1,1,0,0,4
2023/16246,45354,47,4,17,2,7,1,1,0,0,4
2023/16247,45354,48,4,20,2,12,1,1,0,0,5
2023/16248,45355,1,4,18,3,6,1,1,2,1,1
2023/16249,45355,2,3,23,3,6,1,1,2,1,4
2023/16250,45355,3,5,21,1,4,1,1,4,2,5
2023/16251,45355,4,5,19,1,6,1,1,4,2,3
2023/16252,45355,5,4,19,1,9,1,1,2,1,2
2023/16253,45355,6,4,19,1,14,1,1,2,1,2
2023/16254,45355,7,3,14,1,12,1,1,4,2,1
2023/16255,45355,8,3,11,0,13,2,2,0,0,1
2023/16256,45355,9,3,9,0,12,2,2,0,0,1
2023/16257,45355,10,2,9,10,12,1,1,0,0,1
2023/16258,45355,11,2,8,1,17,1,1,0,0,1
2023/16259,45355,12,3,8,1,17,1,1,0,0,2
2023/16260,45355,13,3,8,3,19,2,2,2,1,2
2023/16261,45355,14,2,7,4,26,3,3,0,0,3
2023/16262,45355,15,2,10,3,28,4,4,0,0,2
2023/16263,45355,16,2,13,2,22,1,1,0,0,1
2023/16264,45355,17,3,11,3,15,7,7,2,1,1
2023/16265,45355,18,3,14,4,14,10,10,0,0,1
2023/16266,45355,19,2,15,3,11,12,12,0,0,1
2023/16267,45355,20,2,17,4,12,13,13,2,1,3
2023/16268,45355,21,1,20,4,16,13,13,2,1,4
2023/16269,45355,22,3,30,6,19,19,19,2,1,3
2023/16270,45355,23,5,54,16,21,23,23,6,3,8
2023/16271,45355,24,5,62,21,34,26,26,12,6,11
2023/16272,45355,25,6,64,18,49,28,28,14,7,14
2023/16273,45355,26,7,55,19,48,29,29,16,8,22
2023/16274,45355,27,6,53,21,47,31,31,26,13,31
2023/16275,45355,28,6,53,20,42,39,39,36,18,36
2023/16276,45355,29,5,52,21,39,23,23,52,26,44
2023/16277,45355,30,7,55,24,39,18,18,54,27,48
2023/16278,45355,31,11,57,23,45,18,18,58,29,58
2023/16279,45355,32,14,54,24,52,10,10,68,34,70
2023/16280,45355,33,11,65,27,53,6,6,80,40,82
2023/16281,45355,34,13,61,26,38,7,7,82,41,90
2023/16282,45355,35,4,69,32,45,8,8,76,38,89
2023/16283,45355,36,12,73,31,54,16,16,80,40,101
2023/16284,45355,37,18,76,29,54,20,20,82,41,103
2023/16285,45355,38,24,67,29,60,34,34,80,40,103
2023/16286,45355,39,12,73,29,65,60,60,78,39,103
2023/16287,45355,40,22,83,26,62,73,73,82,41,103
2023/16288,45355,41,26,81,24,63,77,77,80,40,102
2023/16289,45355,42,26,81,24,83,75,75,80,40,100
2023/16290,45355,43,28,85,26,76,74,74,80,40,101
2023/16291,45355,44,27,89,28,78,74,74,82,41,96
2023/16292,45355,45,27,87,29,58,72,72,82,41,97
2023/16293,45355,46,28,87,29,76,64,64,82,41,103
2023/16294,45355,47,30,84,22,67,48,48,82,41,103
2023/16295,45355,48,31,83,27,94,35,35,82,41,102
2023/16296,45356,1,32,76,27,117,26,26,82,41,103
2023/16297,45356,2,27,69,21,129,27,27,82,41,103
2023/16298,45356,3,27,72,16,128,17,17,82,41,93
2023/16299,45356,4,32,66,17,132,10,10,78,39,89
2023/16300,45356,5,32,70,16,130,20,20,80,40,84
2023/16301,45356,6,32,63,16,126,18,18,76,38,77
2023/16302,45356,7,32,45,16,121,18,18,66,33,80
2023/16303,45356,8,32,44,14,107,12,12,56,28,64
2023/16304,45356,9,32,46,9,102,16,16,44,22,54
2023/16305,45356,10,31,42,80,93,12,12,40,20,43
2023/16306,45356,11,32,35,7,83,7,7,42,21,26
2023/16307,45356,12,6,39,9,104,6,6,34,17,24
2023/16308,45356,13,19,43,13,106,4,4,36,18,26
2023/16309,45356,14,30,47,15,100,2,2,38,19,16
2023/16310,45356,15,31,55,14,108,1,1,30,15,12
2023/16311,45356,16,32,65,16,112,7,7,24,12,11
2023/16312,45356,17,32,71,15,86,1,1,16,8,4
2023/16313,45356,18,32,73,16,81,2,2,12,6,7
2023/16314,45356,19,32,78,15,102,1,1,6,3,8
2023/16315,45356,20,32,80,12,107,1,1,2,1,5
2023/16316,45356,21,32,81,8,88,2,2,8,4,3
2023/16317,45356,22,32,78,8,82,1,1,4,2,1
2023/16318,45356,23,33,77,16,70,2,2,0,0,0
2023/16319,45356,24,33,70,16,76,1,1,0,0,2
2023/16320,45356,25,33,60,21,69,1,1,0,0,1
2023/16321,45356,26,33,60,21,87,1,1,0,0,0
2023/16322,45356,27,33,65,22,85,1,1,0,0,0
2023/16323,45356,28,33,68,21,85,1,1,0,0,1
2023/16324,45356,29,33,60,17,76,1,1,0,0,2
2023/16325,45356,30,33,49,18,62,1,1,0,0,3
2023/16326,45356,31,33,44,19,40,1,1,2,1,4
2023/16327,45356,32,28,36,9,32,1,1,4,2,5
2023/16328,45356,33,31,23,6,25,1,1,2,1,1
2023/16329,45356,34,31,24,5,21,1,1,2,1,2
2023/16330,45356,35,31,19,1,11,1,1,2,1,1
2023/16331,45356,36,30,12,1,7,1,1,2,1,1
2023/16332,45356,37,29,14,0,3,1,1,2,1,1
2023/16333,45356,38,28,16,2,6,1,1,0,0,1
2023/16334,45356,39,27,13,0,5,1,1,0,0,4
2023/16335,45356,40,22,8,0,1,1,1,0,0,2
2023/16336,45356,41,26,7,0,4,1,1,0,0,3
2023/16337,45356,42,27,6,0,1,3,3,4,2,6
2023/16338,45356,43,24,2,0,1,3,3,4,2,9
2023/16339,45356,44,16,1,0,2,2,2,4,2,5
2023/16340,45356,45,21,2,0,2,3,3,4,2,2
2023/16341,45356,46,18,4,0,5,2,2,6,3,4
2023/16342,45356,47,19,5,0,6,2,2,8,4,5
2023/16343,45356,48,22,4,0,5,1,1,8,4,4
2023/16344,45357,1,22,3,0,5,2,2,8,4,6
2023/16345,45357,2,15,2,0,5,2,2,10,5,6
2023/16346,45357,3,13,1,1,6,2,2,10,5,4
2023/16347,45357,4,17,1,1,2,2,2,6,3,4
2023/16348,45357,5,21,1,1,5,2,2,6,3,8
2023/16349,45357,6,13,1,1,6,1,1,4,2,10
2023/16350,45357,7,12,1,1,6,1,1,4,2,15
2023/16351,45357,8,14,2,3,9,1,1,2,1,13
2023/16352,45357,9,16,4,4,6,1,1,4,2,14
2023/16353,45357,10,14,4,50,3,1,1,4,2,15
2023/16354,45357,11,15,4,3,5,1,1,2,1,15
2023/16355,45357,12,15,7,4,8,1,1,2,1,19
2023/16356,45357,13,19,9,3,8,1,1,2,1,26
2023/16357,45357,14,16,10,3,11,1,1,2,1,25
2023/16358,45357,15,16,10,3,14,1,1,2,1,24
2023/16359,45357,16,13,9,5,21,1,1,2,1,27
2023/16360,45357,17,12,9,5,20,1,1,0,0,30
2023/16361,45357,18,14,11,4,17,1,1,0,0,31
2023/16362,45357,19,19,15,4,14,1,1,0,0,29
2023/16363,45357,20,20,17,4,16,2,2,0,0,27
2023/16364,45357,21,21,18,4,17,2,2,0,0,27
2023/16365,45357,22,22,17,4,17,1,1,2,1,26
2023/16366,45357,23,24,15,5,15,1,1,2,1,20
2023/16367,45357,24,25,20,7,16,1,1,2,1,27
2023/16368,45357,25,27,19,6,17,1,1,0,0,27
2023/16369,45357,26,29,18,5,20,1,1,2,1,20
2023/16370,45357,27,28,20,5,22,1,1,2,1,20
2023/16371,45357,28,23,20,7,22,2,2,2,1,17
2023/16372,45357,29,28,22,9,23,1,1,2,1,12
2023/16373,45357,30,27,20,8,19,2,2,2,1,11
2023/16374,45357,31,26,19,8,16,2,2,6,3,9
2023/16375,45357,32,21,28,10,16,3,3,8,4,7
2023/16376,45357,33,20,26,9,11,3,3,14,7,5
2023/16377,45357,34,20,20,9,12,3,3,16,8,5
2023/16378,45357,35,23,20,7,17,2,2,18,9,7
2023/16379,45357,36,25,19,6,18,5,5,22,11,13
2023/16380,45357,37,25,16,7,23,8,8,24,12,13
2023/16381,45357,38,19,17,8,20,7,7,22,11,12
2023/16382,45357,39,16,20,10,21,5,5,22,11,11
2023/16383,45357,40,21,18,10,21,5,5,22,11,10
2023/16384,45357,41,22,23,8,23,5,5,20,10,10
2023/16385,45357,42,24,29,9,24,6,6,16,8,11
