SettlementDate,SettlementPeriod,PGCErrorPrice(£/MWh)
19/04/2020,45,15.2306
19/04/2020,46,-56.2234
19/04/2020,47,-12.9494
19/04/2020,48,-7.439622222
20/04/2020,1,35.2396
20/04/2020,2,24.90473333
20/04/2020,3,-16.21762222
20/04/2020,4,-19.22917778
20/04/2020,5,-15.61873333
20/04/2020,6,-9.749622222
20/04/2020,7,-25.1154
20/04/2020,8,2.416377778
20/04/2020,9,15.7542
20/04/2020,10,22.5236
20/04/2020,11,10.15666667
20/04/2020,12,11.7898
20/04/2020,13,-6.584066667
20/04/2020,14,-14.98562222
20/04/2020,15,-7.855422222
20/04/2020,16,-5.061177778
20/04/2020,17,-7.662066667
20/04/2020,18,-11.5634
20/04/2020,19,-6.652511111
20/04/2020,20,-8.141177778
20/04/2020,21,6.882377778
20/04/2020,22,7.800466667
20/04/2020,23,2.655933333
20/04/2020,24,-47.73628889
20/04/2020,25,-45.37495556
20/04/2020,26,-44.89584444
20/04/2020,27,-38.3594
20/04/2020,28,-40.13895556
20/04/2020,29,2.724377778
20/04/2020,30,77.22733333
20/04/2020,31,-78.81006667
20/04/2020,32,-84.83317778
20/04/2020,33,-0.441177778
20/04/2020,34,29.7044
20/04/2020,35,26.05166667
20/04/2020,36,27.41053333
20/04/2020,37,-0.441177778
20/04/2020,38,-0.663622222
20/04/2020,39,18.98306667
20/04/2020,40,20.15493333
20/04/2020,41,34.09266667
20/04/2020,42,37.43373333
20/04/2020,43,28.8442
20/04/2020,44,-0.441177778
20/04/2020,45,22.8976
20/04/2020,46,37.50853333
20/04/2020,47,33.8558
20/04/2020,48,7.124773333
21/04/2020,1,-5.317844444
21/04/2020,2,-9.766733333
21/04/2020,3,3.425933333
21/04/2020,4,-3.692288889
21/04/2020,5,6.167333333
21/04/2020,6,7.576066667
21/04/2020,7,43.29306667
21/04/2020,8,29.87893333
21/04/2020,9,22.17453333
21/04/2020,10,17.6242
21/04/2020,11,-3.469844444
21/04/2020,12,19.39446667
21/04/2020,13,-6.857844444
21/04/2020,14,12.21366667
21/04/2020,15,12.9866
21/04/2020,16,19.21993333
21/04/2020,17,33.22
21/04/2020,18,29.15586667
21/04/2020,19,28.732
21/04/2020,20,-0.441177778
21/04/2020,21,-0.458288889
21/04/2020,22,32.5842
21/04/2020,23,-85.03851111
21/04/2020,24,-80.84628889
21/04/2020,25,15.31786667
21/04/2020,26,-59.64562222
21/04/2020,27,-53.77651111
21/04/2020,28,-60.00495556
21/04/2020,29,-41.30251111
21/04/2020,30,-32.14806667
21/04/2020,31,-24.61575556
21/04/2020,32,8.5734
21/04/2020,33,-7.080288889
21/04/2020,34,25.67766667
21/04/2020,35,24.14426667
21/04/2020,36,-0.441177778
21/04/2020,37,-0.424066667
21/04/2020,38,17.2502
21/04/2020,39,16.02846667
21/04/2020,40,14.71946667
21/04/2020,41,12.00173333
21/04/2020,42,13.70966667
21/04/2020,43,12.78713333
21/04/2020,44,2.827044444
21/04/2020,45,23.65806667
21/04/2020,46,37.147
21/04/2020,47,28.47892667
21/04/2020,48,31.39986667
22/04/2020,1,-5.488955556
22/04/2020,2,20.6536
22/04/2020,3,-12.43606667
22/04/2020,4,-8.500511111
22/04/2020,5,-5.625844444
22/04/2020,6,-4.718955556
22/04/2020,7,-4.736066667
22/04/2020,8,32.75873333
22/04/2020,9,32.285
22/04/2020,10,14.02133333
22/04/2020,11,27.3482
22/04/2020,12,25.78986667
22/04/2020,13,13.04893333
22/04/2020,14,11.24126667
22/04/2020,15,10.31873333
22/04/2020,16,10.38106667
22/04/2020,17,6.6286
22/04/2020,18,6.242133333
22/04/2020,19,6.471711111
22/04/2020,20,6.642822222
22/04/2020,21,8.885066667
22/04/2020,22,10.19406667
22/04/2020,23,11.70253333
22/04/2020,24,-0.441177778
22/04/2020,25,21.26446667
22/04/2020,26,23.3838
22/04/2020,27,20.52893333
22/04/2020,28,20.19233333
22/04/2020,29,12.37573333
22/04/2020,30,11.76486667
22/04/2020,31,11.96433333
22/04/2020,32,13.90913333
22/04/2020,33,10.65533333
22/04/2020,34,10.45586667
22/04/2020,35,8.723
22/04/2020,36,9.221666667
22/04/2020,37,6.528866667
22/04/2020,38,6.591488889
22/04/2020,39,5.137044444
22/04/2020,40,5.0686
22/04/2020,41,6.865266667
22/04/2020,42,7.975
22/04/2020,43,9.196733333
22/04/2020,44,-18.78428889
22/04/2020,45,18.99553333
22/04/2020,46,15.54226667
22/04/2020,47,6.3668
22/04/2020,48,11.3784
23/04/2020,1,15.46746667
23/04/2020,2,12.6126
23/04/2020,3,14.35793333
23/04/2020,4,9.371266667
23/04/2020,5,6.9278
23/04/2020,6,7.027533333
23/04/2020,7,6.0302
23/04/2020,8,6.523044444
23/04/2020,9,10.05693333
23/04/2020,10,5.369466667
23/04/2020,11,6.242133333
23/04/2020,12,-24.58495556
23/04/2020,13,-10.7164
23/04/2020,14,21.82546667
23/04/2020,15,19.008
23/04/2020,16,10.1442
23/04/2020,17,11.05426667
23/04/2020,18,3.015266667
23/04/2020,19,18.9332
23/04/2020,20,10.05693333
23/04/2020,21,21.813
23/04/2020,22,9.196733333
23/04/2020,23,8.511066667
23/04/2020,24,17.4746
23/04/2020,25,15.66693333
23/04/2020,26,16.26533333
23/04/2020,27,12.5752
23/04/2020,28,7.139733333
23/04/2020,29,-15.99517778
23/04/2020,30,-30.16317778
23/04/2020,31,-25.85117778
23/04/2020,32,23.7204
23/04/2020,33,23.9822
23/04/2020,34,4.041933333
23/04/2020,35,-3.914733333
23/04/2020,36,4.538155556
23/04/2020,37,5.6188
23/04/2020,38,-53.55406667
23/04/2020,39,12.41313333
23/04/2020,40,14.08366667
23/04/2020,41,16.45233333
23/04/2020,42,16.9136
23/04/2020,43,14.54493333
23/04/2020,44,-32.95228889
23/04/2020,45,13.26086667
23/04/2020,46,14.52
23/04/2020,47,12.8744
23/04/2020,48,11.20386667
24/04/2020,1,12.3508
24/04/2020,2,11.95186667
24/04/2020,3,12.02666667
24/04/2020,4,-0.441177778
24/04/2020,5,-17.27851111
24/04/2020,6,-17.5694
24/04/2020,7,-20.40984444
24/04/2020,8,-19.29762222
24/04/2020,9,-11.1014
24/04/2020,10,-12.05962222
24/04/2020,11,-11.90562222
24/04/2020,12,-10.93028889
24/04/2020,13,-30.69362222
24/04/2020,14,-22.99362222
24/04/2020,15,-2.905177778
24/04/2020,16,-9.852288889
24/04/2020,17,-10.77628889
24/04/2020,18,-10.46828889
24/04/2020,19,-26.55273333
24/04/2020,20,-24.6534
24/04/2020,21,20.34193333
24/04/2020,22,17.8112
24/04/2020,23,19.9056
24/04/2020,24,20.5414
24/04/2020,25,24.057
24/04/2020,26,26.05166667
24/04/2020,27,-18.59606667
24/04/2020,28,-14.3354
24/04/2020,29,-19.16073333
24/04/2020,30,-20.63228889
24/04/2020,31,-21.62473333
24/04/2020,32,-24.25984444
24/04/2020,33,-26.31317778
24/04/2020,34,-27.7334
24/04/2020,35,-40.78917778
24/04/2020,36,16.9136
24/04/2020,37,12.66246667
24/04/2020,38,-4.034511111
24/04/2020,39,-4.513622222
24/04/2020,40,11.20386667
24/04/2020,41,9.3214
24/04/2020,42,-27.15162222
24/04/2020,43,-31.01873333
24/04/2020,44,-34.59495556
24/04/2020,45,-18.52762222
24/04/2020,46,7.6758
24/04/2020,47,12.45053333
24/04/2020,48,13.4354
25/04/2020,1,16.39
25/04/2020,2,14.08366667
25/04/2020,3,10.86726667
25/04/2020,4,10.1068
25/04/2020,5,10.90466667
25/04/2020,6,9.047133333
25/04/2020,7,10.08186667
25/04/2020,8,11.57786667
25/04/2020,9,5.855666667
25/04/2020,10,-6.002288889
25/04/2020,11,4.521044444
25/04/2020,12,-13.29162222
25/04/2020,13,-17.36406667
25/04/2020,14,-0.441177778
25/04/2020,15,17.4372
25/04/2020,16,8.8726
25/04/2020,17,6.341866667
25/04/2020,18,6.625711111
25/04/2020,19,6.026822222
25/04/2020,20,5.427933333
25/04/2020,21,5.770155556
25/04/2020,22,5.332066667
25/04/2020,23,4.623711111
25/04/2020,24,6.154866667
25/04/2020,25,-27.90451111
25/04/2020,26,-22.00117778
25/04/2020,27,-16.9534
25/04/2020,28,-15.37917778
25/04/2020,29,-7.610733333
25/04/2020,30,-7.884511111
25/04/2020,31,-17.99717778
25/04/2020,32,-17.09028889
25/04/2020,33,18.2974
25/04/2020,34,11.76486667
25/04/2020,35,9.234133333
25/04/2020,36,5.780866667
25/04/2020,37,2.690155556
25/04/2020,38,2.844155556
25/04/2020,39,8.959866667
25/04/2020,40,6.6286
25/04/2020,41,13.3606
25/04/2020,42,3.460155556
25/04/2020,43,4.110377778
25/04/2020,44,4.178822222
25/04/2020,45,7.5636
25/04/2020,46,4.024822222
25/04/2020,47,6.129488889
25/04/2020,48,-22.01828889
26/04/2020,1,8.560933333
26/04/2020,2,7.438933333
26/04/2020,3,-16.97051111
26/04/2020,4,-0.441177778
26/04/2020,5,-11.05006667
26/04/2020,6,-3.0934
26/04/2020,7,-7.730511111
26/04/2020,8,-4.376733333
26/04/2020,9,-7.798955556
26/04/2020,10,-7.388288889
26/04/2020,11,-6.464288889
26/04/2020,12,-8.055622222
26/04/2020,13,-9.972066667
26/04/2020,14,-10.7934
26/04/2020,15,-3.606733333
26/04/2020,16,-6.0194
26/04/2020,17,-12.36762222
26/04/2020,18,-7.028955556
26/04/2020,19,-4.1714
26/04/2020,20,-3.7094
26/04/2020,21,-6.0194
26/04/2020,22,-8.551844444
26/04/2020,23,-11.90562222
26/04/2020,24,23.6456
26/04/2020,25,23.683
26/04/2020,26,22.23686667
26/04/2020,27,22.87266667
26/04/2020,28,22.99733333
26/04/2020,29,21.90026667
26/04/2020,30,17.6242
26/04/2020,31,12.73726667
26/04/2020,32,9.0596
26/04/2020,33,5.780866667
26/04/2020,34,9.8076
26/04/2020,35,5.000155556
26/04/2020,36,3.631266667
26/04/2020,37,-1.125622222
26/04/2020,38,0.414377778
26/04/2020,39,5.381933333
26/04/2020,40,6.694155556
26/04/2020,41,4.829044444
26/04/2020,42,5.616155556
26/04/2020,43,-18.21962222
26/04/2020,44,6.591488889
26/04/2020,45,8.162
26/04/2020,46,-16.6454
26/04/2020,47,-10.96451111
26/04/2020,48,-6.652511111
27/04/2020,1,16.58946667
27/04/2020,2,14.02133333
27/04/2020,3,14.7818
27/04/2020,4,-10.75917778
27/04/2020,5,-8.928288889
27/04/2020,6,-7.131622222
27/04/2020,7,-6.9434
27/04/2020,8,-5.420511111
27/04/2020,9,-5.215177778
27/04/2020,10,-7.063177778
27/04/2020,11,-8.363622222
27/04/2020,12,-25.71428889
27/04/2020,13,-26.45006667
27/04/2020,14,-19.4174
27/04/2020,15,-19.21206667
27/04/2020,16,21.42653333
27/04/2020,17,-1.159844444
27/04/2020,18,-19.63984444
27/04/2020,19,-29.83806667
27/04/2020,20,16.43986667
27/04/2020,21,-29.44451111
27/04/2020,22,-28.70873333
27/04/2020,23,-10.31428889
27/04/2020,24,14.8566
27/04/2020,25,-19.16073333
27/04/2020,26,-25.50895556
27/04/2020,27,-25.90251111
27/04/2020,28,17.49953333
27/04/2020,29,16.19053333
27/04/2020,30,-28.84562222
27/04/2020,31,-25.52606667
27/04/2020,32,15.55473333
27/04/2020,33,6.266377778
27/04/2020,34,-52.04828889
27/04/2020,35,-51.32962222
27/04/2020,36,-46.02517778
27/04/2020,37,-36.15206667
27/04/2020,38,-30.33428889
27/04/2020,39,-36.3574
27/04/2020,40,-34.13295556
27/04/2020,41,27.47286667
27/04/2020,42,-25.06406667
27/04/2020,43,-27.25428889
27/04/2020,44,13.07386667
27/04/2020,45,8.7604
27/04/2020,46,5.593866667
27/04/2020,47,9.3962
27/04/2020,48,18.23506667
28/04/2020,1,10.8548
28/04/2020,2,10.34366667
28/04/2020,3,9.308933333
28/04/2020,4,11.39086667
28/04/2020,5,12.7996
28/04/2020,6,-0.441177778
28/04/2020,7,14.09613333
28/04/2020,8,10.3312
28/04/2020,9,6.042666667
28/04/2020,10,-28.16117778
28/04/2020,11,-21.5734
28/04/2020,12,-39.24917778
28/04/2020,13,-24.63628889
28/04/2020,14,19.96793333
28/04/2020,15,21.2146
28/04/2020,16,22.38646667
28/04/2020,17,10.28133333
28/04/2020,18,11.92693333
28/04/2020,19,11.4158
28/04/2020,20,7.3392
28/04/2020,21,10.97946667
28/04/2020,22,11.76486667
28/04/2020,23,14.34546667
28/04/2020,24,26.43813333
28/04/2020,25,30.8638
28/04/2020,26,20.4666
28/04/2020,27,10.80493333
28/04/2020,28,9.3214
28/04/2020,29,2.724377778
28/04/2020,30,3.049488889
28/04/2020,31,4.007711111
28/04/2020,32,12.62506667
28/04/2020,33,11.0418
28/04/2020,34,14.75686667
28/04/2020,35,9.146866667
28/04/2020,36,9.832533333
28/04/2020,37,10.7426
28/04/2020,38,15.1932
28/04/2020,39,8.186933333
28/04/2020,40,-33.75651111
28/04/2020,41,-39.62562222
28/04/2020,42,-47.70206667
28/04/2020,43,-34.88584444
28/04/2020,44,11.10413333
28/04/2020,45,6.8904
28/04/2020,46,7.027533333
28/04/2020,47,10.50573333
28/04/2020,48,-18.25384444
29/04/2020,1,-18.57895556
29/04/2020,2,-8.722955556
29/04/2020,3,-6.344511111
29/04/2020,4,-5.061177778
29/04/2020,5,13.9964
29/04/2020,6,15.87886667
29/04/2020,7,14.146
29/04/2020,8,13.959
29/04/2020,9,-14.07873333
29/04/2020,10,-14.23273333
29/04/2020,11,13.8468
29/04/2020,12,8.536
29/04/2020,13,12.41313333
29/04/2020,14,-32.1994
29/04/2020,15,-40.41273333
29/04/2020,16,-31.80584444
29/04/2020,17,7.214533333
29/04/2020,18,9.009733333
29/04/2020,19,12.97413333
29/04/2020,20,11.87706667
29/04/2020,21,16.3526
29/04/2020,22,-27.85317778
29/04/2020,23,20.77826667
29/04/2020,24,16.016
29/04/2020,25,14.86906667
29/04/2020,26,-16.86784444
29/04/2020,27,-26.15917778
29/04/2020,28,-24.46517778
29/04/2020,29,-24.31117778
29/04/2020,30,-23.09628889
29/04/2020,31,-21.86428889
29/04/2020,32,-18.39073333
29/04/2020,33,18.47193333
29/04/2020,34,14.146
29/04/2020,35,-35.22806667
29/04/2020,36,-13.5654
29/04/2020,37,15.268
29/04/2020,38,11.62773333
29/04/2020,39,14.52
29/04/2020,40,14.333
29/04/2020,41,12.43806667
29/04/2020,42,9.633066667
29/04/2020,43,-18.9554
29/04/2020,44,-19.69117778
29/04/2020,45,5.9926
29/04/2020,46,-25.06406667
29/04/2020,47,19.35706667
29/04/2020,48,-2.0154
30/04/2020,1,13.9964
30/04/2020,2,16.66426667
30/04/2020,3,-6.258955556
30/04/2020,4,-15.12251111
30/04/2020,5,-7.747622222
30/04/2020,6,-3.658066667
30/04/2020,7,-3.760733333
30/04/2020,8,-3.2474
30/04/2020,9,-7.200066667
30/04/2020,10,-6.806511111
30/04/2020,11,-3.623844444
30/04/2020,12,-5.677177778
30/04/2020,13,-16.16628889
30/04/2020,14,14.42026667
30/04/2020,15,14.4826
30/04/2020,16,12.06406667
30/04/2020,17,10.56806667
30/04/2020,18,11.69006667
30/04/2020,19,10.46833333
30/04/2020,20,9.296466667
30/04/2020,21,8.623266667
30/04/2020,22,9.065833333
30/04/2020,23,7.887733333
30/04/2020,24,7.389066667
30/04/2020,25,8.959866667
30/04/2020,26,-31.94273333
30/04/2020,27,-32.83251111
30/04/2020,28,-29.32473333
30/04/2020,29,-4.753177778
30/04/2020,30,-6.686733333
30/04/2020,31,19.74353333
30/04/2020,32,21.20213333
30/04/2020,33,14.8566
30/04/2020,34,12.1264
30/04/2020,35,10.9296
30/04/2020,36,-34.05595556
30/04/2020,37,-23.98606667
30/04/2020,38,19.36953333
30/04/2020,39,15.03113333
30/04/2020,40,11.3036
30/04/2020,41,8.922466667
30/04/2020,42,-21.21406667
30/04/2020,43,-19.33184444
30/04/2020,44,12.10146667
30/04/2020,45,7.426466667
30/04/2020,46,7.5262
30/04/2020,47,8.511066667
30/04/2020,48,11.8646
01/05/2020,1,16.02846667
01/05/2020,2,13.6972
01/05/2020,3,12.55026667
01/05/2020,4,17.0258
01/05/2020,5,13.75953333
01/05/2020,6,12.92426667
01/05/2020,7,12.63753333
01/05/2020,8,12.86193333
01/05/2020,9,-38.71873333
01/05/2020,10,5.706066667
01/05/2020,11,-0.441177778
01/05/2020,12,-33.94473333
01/05/2020,13,-34.26984444
01/05/2020,14,9.658
01/05/2020,15,7.725666667
01/05/2020,16,4.435488889
01/05/2020,17,6.813933333
01/05/2020,18,6.813933333
01/05/2020,19,5.7684
01/05/2020,20,5.5066
01/05/2020,21,6.386155556
01/05/2020,22,5.232333333
01/05/2020,23,6.129488889
01/05/2020,24,6.420377778
01/05/2020,25,9.682933333
01/05/2020,26,7.962533333
01/05/2020,27,9.047133333
01/05/2020,28,9.645533333
01/05/2020,29,14.9688
01/05/2020,30,-32.21651111
01/05/2020,31,17.89846667
01/05/2020,32,18.16026667
01/05/2020,33,-35.39917778
01/05/2020,34,-33.41428889
01/05/2020,35,15.01866667
01/05/2020,36,26.2636
01/05/2020,37,20.96526667
01/05/2020,38,18.9332
01/05/2020,39,15.642
01/05/2020,40,16.0534
01/05/2020,41,7.962533333
01/05/2020,42,7.738133333
01/05/2020,43,10.41846667
01/05/2020,44,10.3686
01/05/2020,45,9.533333333
01/05/2020,46,6.865466667
01/05/2020,47,8.735466667
01/05/2020,48,9.3214
02/05/2020,1,8.847666667
02/05/2020,2,13.0988
02/05/2020,3,13.211
02/05/2020,4,-0.954511111
02/05/2020,5,15.455
02/05/2020,6,16.07833333
02/05/2020,7,15.47993333
02/05/2020,8,14.69453333
02/05/2020,9,-28.76006667
02/05/2020,10,-23.54117778
02/05/2020,11,-19.99917778
02/05/2020,12,-17.86028889
02/05/2020,13,-9.013844444
02/05/2020,14,-10.46828889
02/05/2020,15,-9.903622222
02/05/2020,16,-11.20406667
02/05/2020,17,-12.24784444
02/05/2020,18,-11.2554
02/05/2020,19,-8.158288889
02/05/2020,20,21.52626667
02/05/2020,21,-26.31317778
02/05/2020,22,14.38286667
02/05/2020,23,11.85213333
02/05/2020,24,11.14153333
02/05/2020,25,11.47813333
02/05/2020,26,11.73993333
02/05/2020,27,11.29113333
02/05/2020,28,-31.37806667
02/05/2020,29,-34.08162222
02/05/2020,30,-36.47717778
02/05/2020,31,-35.31362222
02/05/2020,32,-32.88384444
02/05/2020,33,9.284
02/05/2020,34,5.6936
02/05/2020,35,6.112377778
02/05/2020,36,4.110377778
02/05/2020,37,3.733933333
02/05/2020,38,4.486822222
02/05/2020,39,-22.75406667
02/05/2020,40,5.513488889
02/05/2020,41,6.078155556
02/05/2020,42,7.875266667
02/05/2020,43,5.369466667
02/05/2020,44,0.551266667
02/05/2020,45,3.494377778
02/05/2020,46,2.399266667
02/05/2020,47,1.338377778
02/05/2020,48,-33.24317778
03/05/2020,1,-20.29006667
03/05/2020,2,9.894866667
03/05/2020,3,8.0498
03/05/2020,4,8.174466667
03/05/2020,5,7.414
03/05/2020,6,6.578733333
03/05/2020,7,7.1896
03/05/2020,8,9.720333333
03/05/2020,9,9.383733333
03/05/2020,10,10.01953333
03/05/2020,11,-0.441177778
03/05/2020,12,6.990133333
03/05/2020,13,7.426466667
03/05/2020,14,-32.06251111
03/05/2020,15,-27.8874
03/05/2020,16,-25.37206667
03/05/2020,17,-0.441177778
03/05/2020,18,11.5654
03/05/2020,19,12.2386
03/05/2020,20,10.80493333
03/05/2020,21,8.511066667
03/05/2020,22,9.097
03/05/2020,23,21.9252
03/05/2020,24,20.29206667
03/05/2020,25,16.71413333
03/05/2020,26,8.486133333
03/05/2020,27,6.503933333
03/05/2020,28,8.349
03/05/2020,29,5.051488889
03/05/2020,30,4.367044444
03/05/2020,31,13.38553333
03/05/2020,32,14.2208
03/05/2020,33,8.548466667
03/05/2020,34,6.129933333
03/05/2020,35,6.391733333
03/05/2020,36,1.389711111
03/05/2020,37,5.239711111
03/05/2020,38,5.667488889
03/05/2020,39,2.347933333
03/05/2020,40,2.416377778
03/05/2020,41,4.384155556
03/05/2020,42,8.5734
03/05/2020,43,0.055044444
03/05/2020,44,2.159711111
03/05/2020,45,8.3116
03/05/2020,46,5.325266667
03/05/2020,47,4.589488889
03/05/2020,48,3.545711111
04/05/2020,1,5.154155556
04/05/2020,2,4.469711111
04/05/2020,3,4.983044444
04/05/2020,4,5.232333333
04/05/2020,5,3.340377778
04/05/2020,6,4.555266667
04/05/2020,7,5.256822222
04/05/2020,8,4.794822222
04/05/2020,9,6.017733333
04/05/2020,10,7.538666667
04/05/2020,11,4.332822222
04/05/2020,12,5.406866667
04/05/2020,13,1.577933333
04/05/2020,14,-3.110511111
04/05/2020,15,0.380155556
04/05/2020,16,4.384155556
04/05/2020,17,5.8386
04/05/2020,18,6.574377778
04/05/2020,19,-26.75806667
04/05/2020,20,8.735466667
04/05/2020,21,12.4256
04/05/2020,22,11.54046667
04/05/2020,23,10.219
04/05/2020,24,10.90466667
04/05/2020,25,11.715
04/05/2020,26,8.6482
04/05/2020,27,9.159333333
04/05/2020,28,-27.59651111
04/05/2020,29,8.486133333
04/05/2020,30,-27.16873333
04/05/2020,31,-28.9654
04/05/2020,32,-26.58695556
04/05/2020,33,15.29293333
04/05/2020,34,12.47546667
04/05/2020,35,11.81473333
04/05/2020,36,-22.08673333
04/05/2020,37,-22.92517778
04/05/2020,38,-24.1914
04/05/2020,39,-22.48028889
04/05/2020,40,-21.48784444
04/05/2020,41,20.00533333
04/05/2020,42,19.80586667
04/05/2020,43,15.642
04/05/2020,44,-16.47428889
04/05/2020,45,-2.580066667
04/05/2020,46,-11.03295556
04/05/2020,47,-4.992733333
04/05/2020,48,-7.696288889
05/05/2020,1,-10.45117778
05/05/2020,2,-10.74206667
05/05/2020,3,-9.954955556
05/05/2020,4,-7.542288889
05/05/2020,5,11.70253333
05/05/2020,6,10.65533333
05/05/2020,7,6.180822222
05/05/2020,8,5.958377778
05/05/2020,9,2.176822222
05/05/2020,10,-3.163555556
05/05/2020,11,-0.680733333
05/05/2020,12,-5.283622222
05/05/2020,13,-1.365177778
05/05/2020,14,-3.521177778
05/05/2020,15,17.0632
05/05/2020,16,11.96433333
05/05/2020,17,9.383733333
05/05/2020,18,10.26886667
05/05/2020,19,-14.26695556
05/05/2020,20,-10.19451111
05/05/2020,21,-5.129622222
05/05/2020,22,-6.772288889
05/05/2020,23,-14.55784444
05/05/2020,24,-14.40384444
05/05/2020,25,13.03646667
05/05/2020,26,-12.89806667
05/05/2020,27,-11.32384444
05/05/2020,28,-10.45117778
05/05/2020,29,-9.0994
05/05/2020,30,-0.441177778
05/05/2020,31,13.98393333
05/05/2020,32,-18.9554
05/05/2020,33,-22.25784444
05/05/2020,34,11.65266667
05/05/2020,35,9.857466667
05/05/2020,36,7.227
05/05/2020,37,5.568933333
05/05/2020,38,6.154866667
05/05/2020,39,4.315711111
05/05/2020,40,5.119933333
05/05/2020,41,9.745266667
05/05/2020,42,8.286666667
05/05/2020,43,6.105
05/05/2020,44,5.256822222
05/05/2020,45,-6.857844444
05/05/2020,46,0.6026
05/05/2020,47,-0.3214
05/05/2020,48,1.920155556
06/05/2020,1,1.133044444
06/05/2020,2,16.82633333
06/05/2020,3,16.02846667
06/05/2020,4,-9.7154
06/05/2020,5,-15.01984444
06/05/2020,6,-13.42851111
06/05/2020,7,11.12906667
06/05/2020,8,9.9572
06/05/2020,9,5.381933333
06/05/2020,10,-17.96295556
06/05/2020,11,-8.620288889
06/05/2020,12,-11.54628889
06/05/2020,13,-4.564955556
06/05/2020,14,-8.586066667
06/05/2020,15,-0.441177778
06/05/2020,16,9.146866667
06/05/2020,17,9.907333333
06/05/2020,18,-12.41895556
06/05/2020,19,-13.63384444
06/05/2020,20,5.308155556
06/05/2020,21,8.598333333
06/05/2020,22,-0.441177778
06/05/2020,23,14.707
06/05/2020,24,1.458155556
06/05/2020,25,-16.16628889
06/05/2020,26,-17.50095556
06/05/2020,27,-23.02784444
06/05/2020,28,-26.00517778
06/05/2020,29,-22.06962222
06/05/2020,30,-25.02984444
06/05/2020,31,-28.3494
06/05/2020,32,-26.27895556
